term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id
Refugee Crisis,Venezuela’s tragedy is not that different in size and impact from the Syrian one.,MEXICO CITY — Venezuela’s refugee crisis is the worst Latin America has ever experienced. In the past 15 years  more than five million Venezuelans  equivalent to 16 percent of the population  have left their country. By the end of this year  six million Venezuelans will have fled their country. Only the civil war in El Salvador  a much smaller country  in the 1980s displaced a similar proportion of citizens.,Venezuela’s tragedy is not that different in size and impact from the Syrian one.,The New York Times,,Colombia Is Dealing With a Terrifying Refugee Crisis. Will Wealthy Nations Step Up to Help?,,2020-03-10T09:00:11+0000,OpEd,Opinion,article,https://www.nytimes.com/2020/03/10/opinion/international-world/venezuela-colombia-refugees-crisis.html,Op-Ed,,nyt://article/8c17e6e8-d926-58ac-b84a-d252c4ea3515
Refugee Crisis,As a global refugee crisis sped up and spread out  curators at a New Mexico museum spent two years reshaping a show about people on the move.,This article is part of our latest special report on Museums  which focuses on the intersection of art and politics.,As a global refugee crisis sped up and spread out  curators at a New Mexico museum spent two years reshaping a show about people on the move.,The New York Times,18,Bringing Human Migration Closer to Home,Shaping and Reshaping,2020-03-08T09:00:11+0000,SpecialSections,Arts,article,https://www.nytimes.com/2020/03/08/arts/human-migration-santa-fe.html,News,,nyt://article/9e58dca9-7e7d-54d2-9001-375987cb5e9f
Refugee Crisis,Europe bought time after the migrant crisis of 2015. It just didn’t use it very well. Now it may pay a price.,BRUSSELS — The European Union still has nightmares about the mismanaged chaos of the 2015 influx of migrants and refugees  which produced horrible pictures of dead children  masses of unregistered people wandering the roads  political divisions and a significant boost to far-right populism across the Continent.,Europe bought time after the migrant crisis of 2015. It just didn’t use it very well. Now it may pay a price.,The New York Times,7,A Balancing Act for Europe: Stop the Migrants  Support Greece  Assuage Turkey,E.U. Tries to Tread Line In Greek-Turkish Clash On Admitting Migrants,2020-03-04T19:42:38+0000,Foreign,World,article,https://www.nytimes.com/2020/03/04/world/europe/europe-migrants-turkey-greece.html,News,,nyt://article/2bc15d90-5845-55de-9d33-05f68a42d8a0
Refugee Crisis,Here’s what you need to know at the end of the day.,(Want to get this briefing by email? Here’s the sign-up.) ,Here’s what you need to know at the end of the day.,The New York Times,,Stock Market  South Carolina  Donald Judd: Your Friday Evening Briefing,,2020-02-28T23:15:25+0000,NYTNow,Briefing,article,https://www.nytimes.com/2020/02/28/briefing/stock-market-south-carolina-donald-judd.html,briefing,,nyt://article/7accf24b-111d-5ae7-9660-4fca2dc0a51d
Refugee Crisis,In this lesson  students will learn about the humanitarian crisis in Syria and consider how best to inform the public.,Featured Article: “800 000 Syrians Have Fled in Three Months. This Is What It Looks Like.”,In this lesson  students will learn about the humanitarian crisis in Syria and consider how best to inform the public.,The New York Times,,Lesson of the Day: ‘800 000 Syrians Have Fled in Three Months. This Is What It Looks Like.’,,2020-02-27T09:00:02+0000,Learning,The Learning Network,article,https://www.nytimes.com/2020/02/27/learning/lesson-of-the-day-800000-syrians-have-fled-in-three-months-this-is-what-it-looks-like.html,News,,nyt://article/4e6e7da5-ffff-5a49-9ab1-91c2bfaaffdd
Refugee Crisis,Decades of socialist-style control devastated the economy. Now  capitalism is back  helping keep the country afloat — and Nicolás Maduro in power. One deal was the cornerstone of that transformation.,CARACAS  Venezuela — As Venezuela tumbled deeper into economic crisis in 2017 and its people searched for a way out  one name kept coming up: Lorenzo Mendoza.,Decades of socialist-style control devastated the economy. Now  capitalism is back  helping keep the country afloat — and Nicolás Maduro in power. One deal was the cornerstone of that transformation.,The New York Times,5,Venezuela’s Socialists Embrace Business  Making Partner of a ‘Parasite’,What Keeps Venezuela Afloat? A Truce Between Socialists and Capitalists,2020-02-23T17:34:28+0000,Foreign,World,article,https://www.nytimes.com/2020/02/23/world/americas/venezuela-economy-polar.html,News,,nyt://article/6581dfd4-227c-5ecc-b3d1-57220359fef7
Refugee Crisis,After seven years of civil war  the president of South Sudan and his chief foe said they had agreed to form a government  just as the United Nations released a report documenting the war's toll.,GENEVA — The feuding leaders of South Sudan announced on Thursday that after several missed deadlines they had agreed to form a unity government in a bid to end the ruinous civil war they began soon after the country was formed in 2011.,After seven years of civil war  the president of South Sudan and his chief foe said they had agreed to form a government  just as the United Nations released a report documenting the war's toll.,The New York Times,9,South Sudan’s Feuding Leaders Announce Unity Deal  Amid War Crimes Report,Bitter Rivals Reach Deal To Govern South Sudan,2020-02-20T21:07:56+0000,Foreign,World,article,https://www.nytimes.com/2020/02/20/world/africa/south-sudan-peace-deal.html,News,,nyt://article/467a2a26-94a0-50ed-990d-dcd3e4c18714
Refugee Crisis,The Libyan revolution of 2011 brought lasting terrorist mayhem across a broad reach of Africa’s former French colonies. Now France needs its allies to help pacify the region — if that can be done.,PARIS — This is a war that escapes most radar screens. The French  whose troops have been fighting in the Sahel for seven years  ask few questions about their involvement. They should. In this crucible where Islamist insurgency  ancient local conflicts  fragile states  European hesitations and a shifting American strategy make an explosive mix  it is a war they may well be losing — or  in the best case  a war they may never win.,The Libyan revolution of 2011 brought lasting terrorist mayhem across a broad reach of Africa’s former French colonies. Now France needs its allies to help pacify the region — if that can be done.,The New York Times,23,France’s Challenge in Africa,France’s Challenge in Africa,2020-02-17T23:30:06+0000,OpEd,Opinion,article,https://www.nytimes.com/2020/02/17/opinion/france-africa.html,Op-Ed,,nyt://article/0cc9593e-780a-55ef-a56d-398fdef72cf3
Refugee Crisis,Here’s what you need to know at the end of the day.,(Want to get this briefing by email? Here’s the sign-up.) ,Here’s what you need to know at the end of the day.,The New York Times,,Justice Department  Nevada  Valentine’s Day: Your Friday Evening Briefing,,2020-02-14T23:04:19+0000,NYTNow,Briefing,article,https://www.nytimes.com/2020/02/14/briefing/justice-department-nevada-valentines-day.html,briefing,,nyt://article/793d1029-13b2-5ea5-85fd-1677ccb77752
Refugee Crisis,Some crowd into trucks. Others go on foot. The current Syrian migration is similar in scale to the Rohingya crisis in 2017.,Some crowd into trucks. Others go on foot. The current Syrian migration is similar in scale to the Rohingya crisis in 2017.,Some crowd into trucks. Others go on foot. The current Syrian migration is similar in scale to the Rohingya crisis in 2017.,The New York Times,,800 000 Syrians Have Fled in Three Months. This Is What it Looks Like.,,2020-02-14T10:00:08+0000,World,World,multimedia,https://www.nytimes.com/interactive/2020/02/14/world/middleeast/syria-idlib-displaced.html,Interactive Feature,,nyt://interactive/4da8750e-c6b1-5c0d-bd26-458c9d8be63d
Refugee Crisis,Rights groups have condemned the plan  warning that it would increase the dangers faced by asylum seekers.,ATHENS — As Greece struggles to deal with a seemingly endless influx of migrants from neighboring Turkey  the conservative government has a contentious new plan to respond to the problem: a floating net barrier to avert smuggling boats.,Rights groups have condemned the plan  warning that it would increase the dangers faced by asylum seekers.,The New York Times,10,Greece’s Answer to Migrants  a Floating Barrier  Is Called a ‘Disgrace’,Floating Migrant Barrier Raises Doubts in Greece,2020-02-01T15:31:27+0000,Foreign,World,article,https://www.nytimes.com/2020/02/01/world/europe/greece-migrants-floating-barrier.html,News,,nyt://article/6ddb62e3-0e8d-5b66-a63d-583724454e24
Refugee Crisis,Here are the sticking points.,This article is part of the Debatable newsletter. You can sign up here to receive it Tuesdays and Thursdays.,Here are the sticking points.,The New York Times,,Inside the Fight Over Trump’s Israel-Palestine Deal,,2020-01-30T22:50:02+0000,OpEd,Opinion,article,https://www.nytimes.com/2020/01/30/opinion/trump-israel-palestine.html,Op-Ed,,nyt://article/109e0ca3-d32d-59f2-9fd3-ac9de98311ef
Refugee Crisis,Katherine Bernhardt’s E.T. paintings; Michael Rakowitz’s reconstructions of antiquities; and Juanita McNeely’s contorted female figures.,People of all ages fell for the cute gnome-like alien at the center of Steven Spielberg’s 1982 movie “E.T. the Extra-Terrestrial.” But some fell extra hard; Katherine Bernhardt  who turned 7 the year the movie premiered  was smitten enough to paint portraits of E.T. in art school. In her latest show  “Done with Xanax ” she returns to him  pushing her distinctive fusion of Pop Art  Color Field and graffiti toward a more vulnerable  narrative expression and more complex painting process.,Katherine Bernhardt’s E.T. paintings; Michael Rakowitz’s reconstructions of antiquities; and Juanita McNeely’s contorted female figures.,The New York Times,19,What to See Right Now in New York Art Galleries,Galleries,2020-01-29T16:32:08+0000,Weekend,Arts,article,https://www.nytimes.com/2020/01/29/arts/design/art-galleries-new-york-city.html,Review,,nyt://article/21154b00-feb3-54e2-8f87-f65f1aad0aed
Refugee Crisis,The seventh live-action “Star Trek” series offers some fan service for franchise nostalgists  but Patrick Stewart is just about the only thing that hasn’t changed.,“Star Trek: Picard” opens with Jean-Luc Picard  former captain of the Starship Enterprise  having a nightmare  and doesn’t that sound right. Through seven seasons of “Star Trek: The Next Generation” and four movies  Starfleet’s most stalwart officer seemed always to be tripping out at key moments: pinging between time streams or dreaming alternate lives; forced into hallucinations by the Ferengi or assimilated by the Borg.,The seventh live-action “Star Trek” series offers some fan service for franchise nostalgists  but Patrick Stewart is just about the only thing that hasn’t changed.,The New York Times,1,Review: ‘Picard’ Is  Finally  ‘Star Trek: Peak TV’,Franchise Reaches The Future,2020-01-23T08:00:06+0000,Culture,Arts,article,https://www.nytimes.com/2020/01/23/arts/television/star-trek-picard-review.html,News,,nyt://article/f049b4c1-f079-5bf7-a03f-410667eb7769
