term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id
Afghanistan Refugee,The detentions fanned fears that extremists posing as asylum seekers were targeting Europe.,The police in Germany arrested six Syrian migrants on Tuesday  suspected of plotting an attack and having links to the Islamic State  fanning fears that extremists posing as refugees were targeting Europe.,The detentions fanned fears that extremists posing as asylum seekers were targeting Europe.,The New York Times,,Germany Arrests 6 Syrian Migrants Suspected of ISIS Links,,2017-11-21T17:46:18+0000,Foreign,World,article,https://www.nytimes.com/2017/11/21/world/europe/germany-isis-refugees.html,News,,nyt://article/1084ee3b-f111-55a5-a520-e5c0ad3576dc
Afghanistan Refugee,The children in this animated film based on a novel by Deborah Ellis navigate life under the Taliban., In a time of deepening sensitivity about cultural appropriation  an animated film set in Afghanistan  made largely by Westerners and based on a Western source  might raise some red flags. But I think “The Breadwinner” is worth celebrating  in part because it is a work that in some ways qualifies as reportage.,The children in this animated film based on a novel by Deborah Ellis navigate life under the Taliban.,The New York Times,9,Review: In ‘The Breadwinner ’ a Girl Bravely Provides for Her Family,The Breadwinner,2017-11-16T12:00:20+0000,Weekend,Movies,article,https://www.nytimes.com/2017/11/16/movies/the-breadwinner-review.html,Review,,nyt://article/12596fa9-ee6d-5b03-b1e9-c62feafa723c
Afghanistan Refugee,With violence against Shiites on the rise in Afghanistan  officials fear that Iran could use its Afghan force to intervene in a new proxy war.,YAKAWLANG  Afghanistan — Iran has trained and deployed thousands of Shiite Afghans as shock troops in Syria’s sectarian war. Members of the Afghan unit  the Fatemiyoun Division  wear a shoulder patch recounting words of praise from Iran’s supreme leader as a badge of honor.,With violence against Shiites on the rise in Afghanistan  officials fear that Iran could use its Afghan force to intervene in a new proxy war.,The New York Times,12,Iran Sent Them to Syria. Now Afghan Fighters Are a Worry at Home.,Officials Fear Iran May Make Afghanistan Its Next Sectarian Battleground,2017-11-11T17:22:15+0000,Foreign,World,article,https://www.nytimes.com/2017/11/11/world/asia/afghanistan-iran-syria-revolutionary-guards.html,News,,nyt://article/0e043f16-35e4-5512-8475-903c8130207b
Afghanistan Refugee,She wrote of women oppressed by the Taliban  “I carried with me their pleading voices and ultimately their screams  while the world looked away.”,Sima Wali  who fled the Soviet-backed coup in Afghanistan in 1978 to wage what she called a “jihad for peace and equality” by women against “gender apartheid” imposed by the Communists and then by the Taliban  died on Sept. 22 at her home in Falls Church  Va. She was 66.,She wrote of women oppressed by the Taliban  “I carried with me their pleading voices and ultimately their screams  while the world looked away.”,The New York Times,13,Sima Wali  Champion of Afghan Women’s Rights  Is Dead at 66,Sima Wali  66  a Champion of Rights For Women in Afghanistan  Is Dead,2017-10-16T21:19:15+0000,Obits,Obituaries,article,https://www.nytimes.com/2017/10/16/obituaries/sima-wali-dead-champion-of-afghan-womens-rights.html,Obituary (Obit),,nyt://article/452656ec-ef21-55aa-920f-1b9eb88fe7ac
Afghanistan Refugee,Human Rights Watch said it had verified the deaths of eight Afghan boys who died fighting in Syria  where Iran backs the government.,BEIRUT  Lebanon — Afghan immigrant children as young as 14 are being recruited in Iran to fight — and die — in Syria  a prominent human rights organization said Sunday.,Human Rights Watch said it had verified the deaths of eight Afghan boys who died fighting in Syria  where Iran backs the government.,The New York Times,,Afghan Teenagers Recruited in Iran to Fight in Syria  Group Says,Afghan Teenagers  Recruited in Iran  Fight and Die in Syria  Rights Group Says,2017-10-01T11:19:54+0000,Foreign,World,article,https://www.nytimes.com/2017/10/01/world/middleeast/iran-afghan-child-soldiers-syria-war.html,News,,nyt://article/b1fc8a74-f536-5382-a4ac-2cebc63b95ba
Afghanistan Refugee,State and federal policies hostile to undocumented immigrants have added to the stress of a devastating storm.,HOUSTON — This has been a harrowing year for the hundreds of thousands of undocumented immigrants who have put down stakes in Houston.,State and federal policies hostile to undocumented immigrants have added to the stress of a devastating storm.,The New York Times,1,It Was an Uneasy Time for Immigrants in Texas. Then the Rains Came.,An Uneasy Time for Immigrants  And Then the Rain Began to Fall,2017-08-29T23:19:00+0000,National,U.S.,article,https://www.nytimes.com/2017/08/29/us/immigration-harvey-border-patrol.html,News,,nyt://article/98b4cf66-1aea-5f7b-8c6e-fac6d0272183
Afghanistan Refugee,The “Party of God” has evolved from a Lebanese militant group into the spearhead of an international militia network led by Tehran.,BEIRUT  Lebanon — For three decades  Hezbollah maintained a singular focus as a Lebanese military group fighting Israel. It built a network of bunkers and tunnels near Lebanon’s southern border  trained thousands of committed fighters to battle Israel’s army and built up an arsenal of rockets capable of striking far across the Jewish state.,The “Party of God” has evolved from a Lebanese militant group into the spearhead of an international militia network led by Tehran.,The New York Times,1,Iran Out to Remake Mideast With Arab Enforcer: Hezbollah,Hezbollah Wields Rising Power as Iran’s Enforcer,2017-08-27T14:11:43+0000,Foreign,World,article,https://www.nytimes.com/2017/08/27/world/middleeast/hezbollah-iran-syria-israel-lebanon.html,News,,nyt://article/0e390410-1b3d-58de-8ce6-96489b0caf2a
Afghanistan Refugee,Afghan refugees in Iran have a choice between deportation or fighting in Syria to obtain a residency permit.,BAMIAN  Afghanistan — War and poverty have scattered Afghans across the globe like pieces of shrapnel. Millions of Afghans came of age in refugee camps in Pakistan and Iran or as workers in the Persian Gulf nations. The migration continues. The past few years have added a new lethal geography to the Afghan diaspora: the battlefields of President Bashar al-Assad’s Syria.,Afghan refugees in Iran have a choice between deportation or fighting in Syria to obtain a residency permit.,The New York Times,8,How Iran Recruited Afghan Refugees to Fight Assad’s War,Fight for Assad or Get Deported,2017-06-30T07:21:05+0000,OpEd,Opinion,article,https://www.nytimes.com/2017/06/30/opinion/sunday/iran-afghanistan-refugees-assad-syria.html,Op-Ed,,nyt://article/fba82617-2e49-5802-9e0e-10412cb80359
Afghanistan Refugee,The International Cricket Council will vote to award Test status to the two countries  adding them to a group of 10 nations that play a five-day format.,LONDON — The International Cricket Council plans to award Test status to Afghanistan and Ireland in a vote this week  adding the countries to the elite group of 10 nations that play the five-day format that is considered the sport’s highest level of competition.,The International Cricket Council will vote to award Test status to the two countries  adding them to a group of 10 nations that play a five-day format.,The New York Times,8,Afghanistan and Ireland Are Poised to Join Cricket’s Elite,Afghans and Irish Are Set To Ascend Into Cricket Elite,2017-06-20T05:00:13+0000,Sports,Sports,article,https://www.nytimes.com/2017/06/20/sports/cricket/afghanistan-ireland-cricket-test-status.html,News,,nyt://article/19ec9912-4920-54aa-8927-ce043655a190
Afghanistan Refugee,Tens of thousands of Afghan asylum seekers all across Europe  including my friend Peer  are being deported.,STUTTGART  Germany — When Peer Mohammad called me a few weeks ago  I immediately knew that something was wrong. My friend is almost invariably calm and good-humored  but when he called his voice was filled with anxiety. “I got this letter ” he said. “It’s over.” The letter was nothing less than a deportation decree. German authorities had decided to send Peer back to Afghanistan  our war-torn home country.,Tens of thousands of Afghan asylum seekers all across Europe  including my friend Peer  are being deported.,International New York Times,,Forced Home to a War Zone,Forced home to a war zone,2017-06-06T12:43:00+0000,OpEd,Opinion,article,https://www.nytimes.com/2017/06/06/opinion/afghanistan-germany-refugees.html,Op-Ed,,nyt://article/a43355f2-9c7d-5abb-acae-42b044d5a0a5
Afghanistan Refugee,There are traditional and new versions of Shakespeare plays  protest theater and new work from powerhouses like Lynn Nottage.,Ah  sizzling burgers and a tasty side of the arts. We’ve picked the top festivals in theater  dance  pop and classical that we think you should see this spring and summer around the country.,There are traditional and new versions of Shakespeare plays  protest theater and new work from powerhouses like Lynn Nottage.,The New York Times,18,15 Summer Theater Festivals (and More),Theater,2017-05-18T19:47:32+0000,Arts&Leisure,Theater,article,https://www.nytimes.com/2017/05/18/theater/15-summer-theater-festivals-and-more.html,Schedule,,nyt://article/f92f5eb8-c0e8-5831-9300-31689a1407c7
Afghanistan Refugee,Here’s what you need to know to start your day.,(Want to get this briefing by email? Here’s the sign-up.),Here’s what you need to know to start your day.,The New York Times,,Emmanuel Macron  Michael Flynn  Syria: Your Tuesday Briefing,,2017-05-09T04:03:51+0000,NYTNow,Briefing,article,https://www.nytimes.com/2017/05/09/briefing/emmanuel-macron-syria-michael-flynn.html,briefing,,nyt://article/753facf3-4f12-52f8-a487-b21bdf771caf
Afghanistan Refugee,Here’s what you need to know to start your day.,Good morning. ,Here’s what you need to know to start your day.,The New York Times,,Emmanuel Macron  Afghanistan  South Korea: Your Morning Briefing,,2017-05-08T20:00:25+0000,NYTNow,Briefing,article,https://www.nytimes.com/2017/05/08/briefing/emmanuel-macron-afghanistan-south-korea.html,briefing,,nyt://article/d8109477-4129-514c-9c04-28f5ffbb4f46
Afghanistan Refugee,Hundreds of thousands of Afghan refugees are being pushed to return to Afghanistan after living in Pakistan for decades. Witness one family’s journey back to Kabul.,Hundreds of thousands of Afghan refugees are being pushed to return to Afghanistan after living in Pakistan for decades. Witness one family’s journey back to Kabul.,Hundreds of thousands of Afghan refugees are being pushed to return to Afghanistan after living in Pakistan for decades. Witness one family’s journey back to Kabul.,The New York Times,,A Family’s Journey Home to Afghanistan and Uncertainty,,2017-05-08T09:00:03+0000,,World,multimedia,https://www.nytimes.com/video/world/asia/100000005035684/a-familys-journey-home-to-afghanistan-refugees-pakistan.html,Video,,nyt://video/6c24f8c4-41db-592a-a213-e098afba7b68
